"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"14126",11,2020,88155242169520,2,102,12,11311.3009660657,35,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5027,"Yes","Yes","Yes",40,60324,"yes","full time"
"14127",11,2018,88155242189818,4,101,12,8148.90004443234,64,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4119,"Yes","No","No",40,49428,"yes","full time"
"14128",11,2021,88155243803321,1,101,12,2689.4334125108,51,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11155,"No","No","No",40,133860,"yes","full time"
"14129",11,2021,88155243803321,1,102,12,2689.4334125108,58,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11155,"No","No","No",40,133860,"yes","full time"
"14130",11,2021,88155243803321,1,103,12,3274.27281256594,22,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11155,"No","No","No",40,133860,"yes","full time"
"14131",11,2021,88155243803321,1,105,12,2832.87453395714,18,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11155,"No","No","No",40,133860,"yes","full time"
"14132",11,2018,88155243805318,4,102,12,7322.97729852947,29,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1520,"No","No","No",40,18240,"yes","full time"
"14133",11,2020,88155243817220,2,101,12,11476.6510168048,57,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",18519,"Yes","No","No",66,222228,"yes","full time"
"14134",42,2018,88155243834818,4,101,12,10670.5566838524,34,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4692,"No","No","No",50,56304,"yes","full time"
"14135",41,2018,88155243834818,4,102,12,6413.11090966882,33,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9332,"Yes","Yes","Yes",40,111984,"yes","full time"
"14136",11,2018,88155243836318,4,102,12,5404.03808358902,56,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11129,"No","No","No",40,133548,"yes","full time"
"14137",11,2018,88155243836318,4,105,12,7961.56438542612,27,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11129,"No","No","No",40,133548,"yes","full time"
"14138",11,2018,88155243836318,4,106,12,6076.79265248269,27,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11129,"No","No","No",33,133548,"yes","part time"
"14139",11,2021,88155243836321,1,101,12,2463.2260094289,37,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4601,"No","No","No",66,55212,"yes","full time"
"14140",11,2018,88155243853618,4,101,12,3646.51387669681,52,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4557,"No","No","No",40,54684,"yes","full time"
"14141",11,2018,88155243853618,4,102,12,3646.51387669681,36,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4557,"No","No","No",40,54684,"yes","full time"
"14142",11,2020,88155243853620,2,101,12,6591.39884110683,23,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",18786,"Yes","Yes","Yes",37,225432,"yes","full time"
"14143",11,2020,88155243853620,2,102,12,8465.4116322132,29,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",18786,"Yes","Yes","No",40,225432,"yes","full time"
"14144",11,2020,88155243853620,2,103,12,6554.10790126012,21,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",18786,"Yes","Yes","No",15,225432,"yes","part time"
"14145",11,2018,88155243885118,4,101,12,6100.36043735283,39,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4096,"Yes","Yes","Yes",40,49152,"yes","full time"
"14146",11,2018,88155243885118,4,102,12,7456.53277991145,18,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4096,"No","No","No",20,49152,"yes","part time"
"14147",11,2018,88155247205318,4,101,12,6265.19376780937,60,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5369,"No","No","No",50,64428,"yes","full time"
"14148",11,2018,88155247205318,4,102,12,7051.19066814637,24,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5369,"No","No","No",40,64428,"yes","full time"
"14149",11,2018,88155247205318,4,103,12,7203.13509191267,35,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5369,"No","No","No",40,64428,"yes","full time"
"14150",11,2021,88155247205321,1,102,12,2788.57924687414,41,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",2719,"No","No","No",39,32628,"yes","full time"
"14151",11,2018,88155247209218,4,102,12,5206.08871954062,54,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2701,"No","No","No",40,32412,"yes","full time"
"14152",11,2018,88155247209218,4,104,12,5843.76622469566,20,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2614,"No","No","No",40,31368,"yes","full time"
"14153",32,2018,88155247258218,4,101,12,9156.97944349677,41,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5054,"Yes","Yes","Yes",37,60648,"yes","full time"
"14154",11,2021,88155247280121,1,101,12,13210.4854366019,39,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2593,"No","No","No",50,31116,"yes","full time"
"14155",31,2018,88155247285118,4,101,12,4704.17765581967,54,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5279,"Yes","Yes","Yes",24,63348,"yes","part time"
"14156",41,2018,88155247288318,4,101,12,12184.0579384382,24,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",2652,"No","No","No",35,31824,"yes","full time"
"14157",21,2018,88155249431118,4,101,12,6924.61393903883,69,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4240,"Yes","Yes","Yes",40,50880,"no","full time"
"14158",11,2018,88155250031818,4,102,12,6284.58792651976,41,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",14949,"Yes","Yes","Yes",15,179388,"yes","part time"
"14159",21,2020,88155250078420,2,101,12,8571.44435491083,37,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",45020,"No","No","No",40,540240,"yes","full time"
"14160",11,2018,88155250880118,4,101,12,10971.4904729814,35,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4009,"No","No","No",40,48108,"yes","full time"
"14161",11,2020,88155255508520,2,101,12,4958.04768011125,74,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4826,"No","No","No",12,57912,"no","part time"
"14162",11,2018,88155259719518,4,101,12,5558.44663272718,40,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",4863,"Yes","Yes","Yes",40,58356,"yes","full time"
"14163",11,2020,88155259723220,2,101,12,4553.1371568666,52,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",20356,"Yes","Yes","Yes",48,244272,"yes","full time"
"14164",21,2018,88155260419518,4,101,12,7591.7319262284,57,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4653,"No","No","No",40,55836,"yes","full time"
"14165",21,2018,88155260419518,4,102,12,7828.79019108012,30,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1416,"No","No","No",25,16992,"yes","part time"
"14166",11,2021,88155260493521,1,102,12,1600.36584730838,55,"High School or less","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",6266,"Yes","Yes","Yes",20,75192,"yes","part time"
"14167",21,2018,88155261000318,4,102,12,5176.08286905351,52,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11938,"No","No","No",40,143256,"yes","full time"
"14168",21,2018,88155261000318,4,103,12,5176.08286905351,52,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11938,"Yes","Yes","Yes",40,143256,"yes","full time"
"14169",21,2018,88155261000318,4,201,12,6222.5679044692,38,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11938,"No","No","No",40,143256,"yes","full time"
"14170",11,2018,88155261003318,4,101,12,10723.4895415896,46,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5457,"No","No","No",37,65484,"yes","full time"
"14171",11,2018,88155261003318,4,103,12,9786.56903930792,20,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5457,"No","No","No",36,65484,"yes","full time"
"14172",11,2020,88155261003320,2,102,12,8311.61612685969,33,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5279,"Yes","Yes","Yes",66,63348,"yes","full time"
"14173",11,2018,88155261009218,4,101,12,4992.34958390883,46,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7822,"Yes","No","No",40,93864,"yes","full time"
"14174",11,2018,88155261009218,4,102,12,4992.34958390883,44,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7822,"No","No","No",40,93864,"yes","full time"
"14175",11,2021,88155262516021,1,101,12,2765.20428551709,38,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",13363,"Yes","Yes","Yes",36,160356,"yes","full time"
"14176",11,2021,88155262516021,1,102,12,2765.20428551709,38,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",13363,"Yes","No","No",40,160356,"yes","full time"
"14177",11,2018,88155262517918,4,401,12,4089.66166784681,40,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1822,"No","No","No",25,21864,"yes","part time"
"14178",11,2020,88155262518920,2,102,12,7122.26317942292,34,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",3586,"No","No","No",40,43032,"yes","full time"
"14179",11,2018,88155262555218,4,101,12,4804.25204194879,34,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8752,"No","No","No",40,105024,"yes","full time"
"14180",11,2018,88155262555218,4,102,12,3763.3543582878,67,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8752,"No","No","No",48,105024,"no","full time"
"14181",11,2018,88155262555218,4,103,12,3763.3543582878,61,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8752,"No","No","No",40,105024,"yes","full time"
"14182",11,2018,88155262555218,4,104,12,4804.25204194879,36,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8752,"No","No","No",40,105024,"yes","full time"
"14183",11,2021,88155262578421,1,102,12,2894.11289447317,48,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",16484,"Yes","Yes","Yes",40,197808,"yes","full time"
"14184",11,2021,88155262589921,1,102,12,2507.79847680778,32,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",8300,"Yes","Yes","Yes",40,99600,"yes","full time"
"14185",11,2018,88155262599918,4,102,12,3520.99189193832,20,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5839,"No","No","No",30,70068,"yes","part time"
"14186",11,2018,88155262599918,4,103,12,3520.99189193832,20,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5839,"No","No","No",30,70068,"yes","part time"
"14187",11,2018,88155262599918,4,104,12,3951.42244732577,18,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5839,"No","No","No",20,70068,"yes","part time"
"14188",11,2020,88155262599920,2,101,12,7759.86524296118,56,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6703,"No","No","No",55,80436,"yes","full time"
"14189",11,2018,88155263319518,4,101,12,5341.05597460201,52,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",7407,"No","No","No",40,88884,"yes","full time"
"14190",42,2018,88155263392518,4,104,12,8549.16916278745,32,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",30713,"Yes","No","No",40,368556,"yes","full time"
"14191",43,2018,88155263392518,4,105,12,4820.35784592609,38,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",3707,"No","No","No",35,44484,"yes","full time"
"14192",11,2021,88155263501821,1,101,12,8336.33706710542,34,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2701,"No","No","No",40,32412,"yes","full time"
"14193",11,2021,88155263518921,1,101,12,4356.34063891176,53,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",15241,"Yes","Yes","No",36,182892,"yes","full time"
"14194",11,2021,88155263518921,1,102,12,4356.34063891176,49,"Some college","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",15241,"No","No","No",40,182892,"yes","full time"
"14195",11,2018,88155263555218,4,102,12,5454.35829927876,58,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4390,"No","No","No",30,52680,"yes","part time"
"14196",11,2018,88155263555218,4,104,12,4717.67459464226,21,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4390,"No","No","No",40,52680,"yes","full time"
"14197",31,2018,88155263555218,4,301,12,0,24,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3137,"No","No","No",40,37644,"yes","full time"
"14198",11,2018,88155263567118,4,102,12,5416.93497738334,62,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",8761,"Yes","Yes","Yes",30,105132,"yes","part time"
"14199",11,2018,88155263567118,4,103,12,4584.17090051736,64,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8761,"No","No","No",50,105132,"yes","full time"
"14200",11,2018,88155263567118,4,105,12,4366.17857746023,56,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",3024,"No","No","No",25,36288,"yes","part time"
"14201",41,2018,88155263575118,4,101,12,4775.45330311343,41,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9927,"No","No","No",40,119124,"yes","full time"
"14202",11,2018,88155263578418,4,101,12,10846.5990069116,46,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7542,"No","No","No",12,90504,"yes","part time"
"14203",11,2018,88155263578418,4,102,12,10846.5990069116,43,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7542,"No","No","No",50,90504,"yes","full time"
"14204",11,2021,88155266206121,1,101,12,3546.11382876953,48,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",37168,"Yes","No","No",40,446016,"yes","full time"
"14205",21,2018,88155266219818,4,201,12,4651.94297570217,41,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",37909,"No","No","No",40,454908,"yes","full time"
"14206",11,2018,88155266231818,4,101,12,13609.0586589763,50,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13585,"No","No","No",40,163020,"yes","full time"
"14207",11,2020,88155266266820,2,101,12,6781.15572078366,55,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5719,"No","No","No",20,68628,"yes","part time"
"14208",11,2020,88155266266820,2,102,12,8099.4648417952,22,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5719,"No","No","No",25,68628,"yes","part time"
"14209",11,2020,88155268912020,2,101,12,24466.6362826104,44,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13405,"Yes","Yes","Yes",30,160860,"yes","part time"
"14210",11,2020,88155268912020,2,103,12,24466.6362826104,44,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13405,"Yes","Yes","Yes",35,160860,"yes","full time"
"14211",11,2021,88155268951821,1,101,12,12303.6958458199,32,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",62784,"No","No","No",50,753408,"yes","full time"
"14212",11,2021,88155268951821,1,102,12,12303.6958458199,34,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",62784,"No","No","No",40,753408,"yes","full time"
"14213",11,2020,88155272336320,2,101,12,8276.57405522045,30,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3230,"No","No","No",40,38760,"yes","full time"
"14214",11,2020,88155272346720,2,101,12,6484.40339502069,41,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4361,"No","No","No",40,52332,"yes","full time"
"14215",11,2020,88155272346720,2,103,12,6596.42938389628,19,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4361,"No","No","No",15,52332,"yes","part time"
"14216",11,2018,88155272350518,4,102,12,6646.12311595273,31,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6874,"Yes","Yes","Yes",40,82488,"yes","full time"
"14217",21,2018,88155272351018,4,101,12,3251.32692214797,35,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",2820,"No","No","No",40,33840,"yes","full time"
"14218",11,2021,88155272379721,1,101,12,7759.27120459076,54,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",1089,"No","No","No",20,13068,"yes","part time"
"14219",11,2020,88155272388320,2,101,12,19077.8095612922,26,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3690,"No","No","No",39,44280,"yes","full time"
"14220",11,2020,88155272388320,2,102,12,12697.7434055126,47,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3690,"No","No","No",40,44280,"yes","full time"
"14221",11,2018,88155275529818,4,101,12,6551.61352241121,65,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2627,"Yes","No","No",40,31524,"yes","full time"
"14222",11,2020,88155275539420,2,101,12,7493.76561116245,55,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",8624,"Yes","Yes","No",35,103488,"yes","full time"
"14223",11,2018,88155275616018,4,101,12,2683.99216135039,64,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3156,"No","No","No",48,37872,"yes","full time"
"14224",11,2021,88155275631821,1,101,12,5208.32678835147,36,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",24361,"Yes","Yes","Yes",40,292332,"yes","full time"
"14225",11,2021,88155275631821,1,102,12,5208.32678835147,32,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",24361,"Yes","Yes","Yes",40,292332,"yes","full time"
"14226",21,2018,88155275667118,4,101,12,4508.34789537306,42,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",11409,"Yes","Yes","Yes",40,136908,"yes","full time"
"14227",41,2018,88155275678418,4,102,12,5056.00253902363,38,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5556,"Yes","Yes","Yes",40,66672,"yes","full time"
"14228",11,2018,88155277119518,4,401,12,4150.13273417797,39,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11709,"Yes","Yes","Yes",40,140508,"yes","full time"
"14229",11,2021,88155278316021,1,101,12,2323.02617331568,60,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3340,"Yes","Yes","No",40,40080,"yes","full time"
"14230",11,2021,88155278317921,1,101,12,3560.10798708971,38,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2331,"Yes","Yes","Yes",40,27972,"yes","full time"
"14231",11,2021,88155278317921,1,102,12,3865.01934709753,31,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2745,"Yes","Yes","No",40,32940,"yes","full time"
"14232",11,2021,88155278331821,1,101,12,4893.62342963552,37,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",17564,"Yes","No","No",40,210768,"yes","full time"
"14233",11,2021,88155278331821,1,102,12,4893.62342963552,37,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",17564,"Yes","Yes","Yes",40,210768,"yes","full time"
"14234",11,2018,88155278378418,4,101,12,8326.49309370304,39,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",29798,"Yes","Yes","Yes",40,357576,"yes","full time"
"14235",11,2018,88155278378418,4,102,12,8326.49309370304,39,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",29798,"Yes","Yes","Yes",40,357576,"yes","full time"
"14236",21,2020,88155280931120,2,102,12,8717.38838801927,45,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8441,"Yes","No","No",40,101292,"yes","full time"
"14237",11,2020,88155280965320,2,103,12,8838.74501620277,32,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10135,"Yes","No","No",20,121620,"yes","part time"
"14238",11,2020,88155280965320,2,104,12,11210.7193547643,21,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10135,"No","No","No",12,121620,"yes","part time"
"14239",11,2021,88155280965321,1,101,12,8664.51646974953,53,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8379,"No","No","No",40,100548,"yes","full time"
"14240",11,2018,88155281412718,4,103,12,5425.26463906517,50,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4977,"No","No","No",20,59724,"yes","part time"
"14241",11,2018,88155281412718,4,104,12,5425.26463906517,52,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4977,"Yes","Yes","Yes",40,59724,"yes","full time"
"14242",11,2018,88155284719818,4,101,12,7886.56407725814,57,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",3268,"No","No","No",40,39216,"yes","full time"
"14243",11,2018,88155284719818,4,301,12,7886.56407725814,56,"Some college","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",2500,"No","No","No",40,30000,"yes","full time"
"14244",11,2021,88155284778421,1,101,12,3156.28533720218,70,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3622,"No","No","No",15,43464,"no","part time"
"14245",11,2020,88155284796020,2,103,12,6992.23528802892,25,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",221,"No","No","No",15,2652,"yes","part time"
"14246",11,2020,88155284823220,2,101,12,3847.6849189451,65,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9083,"No","No","No",42,108996,"yes","full time"
"14247",11,2020,88155284823220,2,102,12,3847.6849189451,64,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",9083,"Yes","Yes","Yes",50,108996,"yes","full time"
"14248",11,2020,88155284845120,2,102,12,12171.2045596442,38,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3296,"No","No","No",40,39552,"yes","full time"
"14249",11,2021,88155284853421,1,101,12,5057.32689503841,40,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",20653,"No","No","No",8,247836,"yes","part time"
"14250",11,2021,88155284853421,1,102,12,5057.32689503841,45,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",20653,"Yes","Yes","Yes",40,247836,"yes","full time"
"14251",11,2021,88155284892521,1,103,12,4336.50062122614,52,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",4364,"Yes","Yes","Yes",40,52368,"yes","full time"
"14252",11,2020,88155284908520,2,101,12,8511.11082422041,32,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10611,"Yes","Yes","Yes",40,127332,"yes","full time"
"14253",11,2018,88155284912718,4,101,12,7600.09771700218,56,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10896,"Yes","Yes","Yes",66,130752,"yes","full time"
"14254",11,2018,88155284938818,4,101,12,3816.54666858714,70,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",11933,"No","No","No",4,143196,"no","part time"
"14255",11,2018,88155290828018,4,101,12,7165.18083104355,32,"Some college","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8991,"No","No","No",40,107892,"yes","full time"
"14256",11,2018,88155290846718,4,101,12,4138.62312200745,49,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",35545,"No","No","No",40,426540,"yes","full time"
"14257",11,2018,88155290846718,4,102,12,4138.62312200745,49,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",35545,"No","No","No",40,426540,"yes","full time"
"14258",31,2018,88155290885118,4,101,12,6736.65051549765,36,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",18652,"Yes","Yes","Yes",40,223824,"yes","full time"
"14259",11,2021,88155290889821,1,101,12,7890.76535988237,22,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2179,"Yes","Yes","Yes",25,26148,"yes","part time"
"14260",41,2018,88155291109218,4,101,12,8693.28816465636,38,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",31755,"Yes","Yes","Yes",40,381060,"yes","full time"
"14261",41,2018,88155291109218,4,102,12,8693.28816465636,38,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",31755,"Yes","Yes","Yes",40,381060,"yes","full time"
"14262",31,2018,88155291136318,4,101,12,13080.1480928584,26,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",12579,"Yes","Yes","Yes",40,150948,"yes","full time"
"14263",31,2018,88155291136318,4,301,12,13080.1480928584,26,"Bachelor's degree or higher","Male","Asian",NA,"Employer","Employee of a private, for-profit company",43327,"Yes","Yes","Yes",40,519924,"yes","full time"
