"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"8212","011",2023,"87686078306023",1,101,12,4007.38254423581,36,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2885,"Yes","Yes","Yes",40,34620,"yes","full time"
"8213","011",2022,"87686078320722",2,102,12,4656.06339030384,59,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",3989,"No","No","No",30,47868,"yes","part time"
"8214","011",2020,"87686078329420",4,101,12,8695.38034304457,28,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",15208,"No","No","No",40,182496,"yes","full time"
"8215","011",2020,"87686078359120",4,201,12,3663.2594080815,49,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8107,"Yes","Yes","No",50,97284,"yes","full time"
"8216","011",2023,"87686078362123",1,102,12,3933.2384413641,47,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13226,"Yes","Yes","Yes",45,158712,"yes","full time"
"8217","011",2022,"87686080914222",2,103,12,11689.1708758246,33,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10300,"No","No","No",45,123600,"yes","full time"
"8218","011",2022,"87686080949422",2,101,12,8373.23879289986,32,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7777,"No","No","No",45,93324,"yes","full time"
"8219","011",2022,"87686080949422",2,102,12,8373.23879289986,33,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",7777,"No","No","No",40,93324,"yes","full time"
"8220","011",2020,"87686081004320",4,101,12,9661.29846255581,63,"Some college","Male","Asian","Nonmetropolitan area","Employer","Employee of a private, for-profit company",768,"No","No","No",15,9216,"yes","part time"
"8221","011",2023,"87686081018923",1,101,12,3694.15854536801,59,"High School or less","Female","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3760,"No","No","No",48,45120,"yes","full time"
"8222","011",2023,"87686081055223",1,101,12,3039.47333283806,42,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",11012,"Yes","Yes","Yes",48,132144,"yes","full time"
"8223","011",2023,"87686081064623",1,102,12,2378.68979240874,59,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2021,"Yes","No","No",1,24252,"yes","part time"
"8224","011",2022,"87686081075122",2,101,12,10600.7518848597,24,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",8364,"Yes","Yes","Yes",40,100368,"yes","full time"
"8225","011",2022,"87686081607422",2,101,12,8052.57049813828,52,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",37330,"Yes","Yes","Yes",50,447960,"yes","full time"
"8226","011",2022,"87686081607422",2,102,12,8052.57049813828,52,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",37330,"Yes","Yes","Yes",45,447960,"yes","full time"
"8227","011",2023,"87686081607423",1,101,12,5242.61789334513,45,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5850,"No","No","No",55,70200,"yes","full time"
"8228","041",2020,"87686081608620",4,101,12,9133.98515558961,45,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9321,"Yes","Yes","Yes",40,111852,"yes","full time"
"8229","041",2020,"87686081608620",4,102,12,9133.98515558961,38,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9321,"No","No","No",5,111852,"yes","part time"
"8230","011",2023,"87686081615523",1,101,12,4165.25909904906,57,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",5808,"Yes","Yes","Yes",40,69696,"yes","full time"
"8231","011",2023,"87686081615523",1,102,12,4165.25909904906,57,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",5808,"No","No","No",40,69696,"yes","full time"
"8232","011",2022,"87686081616222",2,101,12,6979.2681065055,64,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",9629,"No","No","No",40,115548,"yes","full time"
"8233","011",2022,"87686081616222",2,102,12,6979.2681065055,65,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",9629,"Yes","Yes","Yes",50,115548,"yes","full time"
"8234","011",2023,"87686081616223",1,102,12,3513.13891494438,52,"Some college","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",13629,"Yes","Yes","No",40,163548,"yes","full time"
"8235","011",2023,"87686081616223",1,103,12,4714.79042829907,27,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",13629,"Yes","Yes","Yes",40,163548,"yes","full time"
"8236","011",2023,"87686081617323",1,101,12,5242.62007792284,56,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",20171,"Yes","Yes","Yes",50,242052,"yes","full time"
"8237","011",2020,"87686081617420",4,101,12,3874.50125494702,52,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",6126,"No","No","No",50,73512,"yes","full time"
"8238","011",2023,"87686081619423",1,102,12,7624.25659016804,50,"High School or less","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",14151,"No","No","No",20,169812,"yes","part time"
"8239","011",2023,"87686081619423",1,103,12,9536.72134702697,20,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",14151,"No","No","No",40,169812,"yes","full time"
"8240","041",2020,"87686081619520",4,101,12,4104.09358991665,55,"Bachelor's degree or higher","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",18751,"Yes","Yes","Yes",50,225012,"yes","full time"
"8241","011",2023,"87686081622923",1,101,12,6265.56761439207,31,"High School or less","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3755,"Yes","Yes","Yes",40,45060,"yes","full time"
"8242","011",2022,"87686081623222",2,101,12,5087.16736782459,36,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3654,"No","No","No",40,43848,"yes","full time"
"8243","011",2023,"87686081631123",1,103,12,3492.20351857029,64,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",10007,"Yes","Yes","Yes",50,120084,"yes","full time"
"8244","011",2023,"87686081631623",1,101,12,2279.88582982113,46,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",3563,"Yes","Yes","Yes",40,42756,"yes","full time"
"8245","011",2022,"87686081653722",2,102,12,11121.9930317541,35,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",18585,"Yes","Yes","Yes",40,223020,"yes","full time"
"8246","011",2020,"87686081654520",4,102,12,9745.29826720634,62,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14660,"Yes","Yes","Yes",40,175920,"yes","full time"
"8247","011",2021,"87686081656821",3,101,12,15980.1030788358,49,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",2966,"No","No","No",15,35592,"yes","part time"
"8248","011",2021,"87686081662121",3,101,12,5317.86140623703,41,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",18357,"No","No","No",55,220284,"yes","full time"
"8249","011",2023,"87686081668823",1,101,12,6358.70941884849,56,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7020,"Yes","No","No",50,84240,"yes","full time"
"8250","011",2022,"87686081676222",2,101,12,11940.9932729795,54,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3824,"Yes","Yes","Yes",40,45888,"yes","full time"
"8251","011",2022,"87686081676222",2,201,12,10749.8920343123,31,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3233,"Yes","Yes","Yes",40,38796,"yes","full time"
"8252","011",2023,"87686081678723",1,101,12,3857.65891844532,53,"High School or less","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",12618,"Yes","Yes","Yes",40,151416,"yes","full time"
"8253","011",2023,"87686081678723",1,102,12,3857.65891844532,52,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",12618,"No","No","No",40,151416,"yes","full time"
"8254","011",2023,"87686081686223",1,101,12,3627.6009719301,54,"Bachelor's degree or higher","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",9275,"Yes","Yes","Yes",40,111300,"yes","full time"
"8255","011",2022,"87686081687922",2,102,12,15340.7247106828,24,"High School or less","Male","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6882,"No","No","No",34,82584,"yes","part time"
"8256","011",2022,"87686081687922",2,103,12,14119.4307108977,31,"High School or less","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1588,"Yes","No","No",38,19056,"yes","full time"
"8257","011",2023,"87686081695023",1,102,12,4443.71487477155,58,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7407,"Yes","Yes","Yes",40,88884,"yes","full time"
"8258","011",2023,"87686082419823",1,101,12,4185.82538560968,43,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7342,"No","No","No",40,88104,"yes","full time"
"8259","021",2022,"87686082804022",2,101,12,31614.6780351141,29,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4597,"Yes","Yes","Yes",40,55164,"yes","full time"
"8260","011",2021,"87686082819421",3,201,12,4400.83272718383,49,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",5971,"No","No","No",20,71652,"yes","part time"
"8261","011",2022,"87686082837322",2,101,12,5835.6424247363,60,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",8489,"Yes","No","No",40,101868,"yes","full time"
"8262","011",2022,"87686082837322",2,102,12,5835.6424247363,57,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",8489,"Yes","No","No",40,101868,"yes","full time"
"8263","011",2023,"87686082837323",1,101,12,2857.78720546067,42,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",4076,"No","No","No",30,48912,"yes","part time"
"8264","011",2023,"87686082837323",1,102,12,2857.78720546067,43,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4076,"No","No","No",40,48912,"yes","full time"
"8265","011",2020,"87686082842020",4,101,12,13329.7534295531,47,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",12125,"Yes","Yes","Yes",45,145500,"yes","full time"
"8266","011",2022,"87686082842622",2,101,12,9657.5905844873,32,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",24563,"Yes","Yes","Yes",40,294756,"yes","full time"
"8267","011",2022,"87686082842622",2,102,12,9657.5905844873,31,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",24563,"Yes","Yes","Yes",50,294756,"yes","full time"
"8268","011",2023,"87686082847323",1,101,12,2379.86524060075,61,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9973,"Yes","Yes","Yes",40,119676,"yes","full time"
"8269","011",2023,"87686082847323",1,102,12,2379.86524060075,64,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9973,"No","No","No",20,119676,"yes","part time"
"8270","011",2020,"87686082851620",4,102,12,4415.91663034834,52,"Bachelor's degree or higher","Female","Asian","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5342,"Yes","Yes","Yes",40,64104,"yes","full time"
"8271","011",2023,"87686082864623",1,101,12,4430.68322776109,51,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",55572,"No","No","No",12,666864,"yes","part time"
"8272","011",2023,"87686082864623",1,102,12,4430.68322776109,58,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",55572,"Yes","No","No",66,666864,"yes","full time"
"8273","011",2020,"87686082869220",4,101,12,9710.99973214363,54,"High School or less","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",29971,"No","No","No",40,359652,"yes","full time"
"8274","011",2020,"87686082869220",4,102,12,9710.99973214363,50,"High School or less","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",29971,"Yes","Yes","Yes",36,359652,"yes","full time"
"8275","011",2020,"87686082869220",4,401,12,17271.5039550119,31,"High School or less","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",29971,"No","No","No",25,359652,"yes","part time"
"8276","011",2021,"87686082869221",3,102,12,9847.61969430245,64,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",17808,"Yes","Yes","Yes",36,213696,"yes","full time"
"8277","011",2021,"87686082869221",3,103,12,13301.7522747963,26,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",17808,"Yes","No","No",38,213696,"yes","full time"
"8278","021",2021,"87686082869221",3,104,12,4958.13552912738,25,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",4814,"No","No","No",40,57768,"yes","full time"
"8279","021",2021,"87686082869221",3,201,12,4352.87073770263,27,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",286,"No","No","No",66,3432,"yes","full time"
"8280","021",2021,"87686082869221",3,203,12,4590.91083450007,25,"Bachelor's degree or higher","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",8360,"Yes","No","No",40,100320,"yes","full time"
"8281","011",2022,"87686082872922",2,101,12,7018.6129571431,57,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10038,"Yes","Yes","Yes",66,120456,"yes","full time"
"8282","011",2022,"87686082895622",2,101,12,10191.9791941153,18,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14114,"No","No","No",30,169368,"yes","part time"
"8283","011",2022,"87686082895622",2,103,12,7403.88615011381,51,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14114,"Yes","Yes","Yes",45,169368,"yes","full time"
"8284","011",2023,"87686084725823",1,102,12,3641.94194898501,56,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10122,"Yes","Yes","Yes",40,121464,"yes","full time"
"8285","021",2022,"87686084725922",2,103,12,7913.01169099159,23,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4519,"Yes","Yes","Yes",40,54228,"yes","full time"
"8286","011",2022,"87686084755322",2,102,12,3980.96855381,49,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",11648,"Yes","Yes","Yes",40,139776,"yes","full time"
"8287","011",2021,"87686084763121",3,102,12,9418.76207021525,45,"High School or less","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4393,"No","No","No",52,52716,"yes","full time"
"8288","011",2020,"87686084765520",4,102,12,6466.24154949664,56,"High School or less","Male","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7454,"Yes","Yes","Yes",40,89448,"yes","full time"
"8289","011",2022,"87686084765522",2,101,12,7204.78841231194,50,"Bachelor's degree or higher","Female","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4341,"Yes","Yes","Yes",40,52092,"yes","full time"
"8290","011",2022,"87686084781122",2,102,12,6828.50786406694,57,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",19938,"Yes","Yes","Yes",55,239256,"yes","full time"
"8291","011",2023,"87686084793323",1,101,12,2942.43931084219,52,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14102,"Yes","Yes","Yes",40,169224,"yes","full time"
"8292","011",2023,"87686084793323",1,103,12,3944.67986441806,21,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14102,"No","No","No",7,169224,"yes","part time"
"8293","011",2020,"87686084861320",4,101,12,13170.3871802735,61,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6485,"No","No","No",55,77820,"yes","full time"
"8294","011",2022,"87686084888722",2,103,12,10577.3616553502,20,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12574,"No","No","No",50,150888,"yes","full time"
"8295","011",2022,"87686084888722",2,104,12,9875.24108700361,19,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2664,"No","No","No",12,31968,"yes","part time"
"8296","011",2021,"87686084917321",3,101,12,7736.32736898813,62,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8640,"Yes","Yes","Yes",50,103680,"yes","full time"
"8297","011",2023,"87686084923323",1,101,12,6143.46005441431,46,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",34477,"Yes","Yes","Yes",66,413724,"yes","full time"
"8298","011",2023,"87686084923323",1,103,12,6914.33058303286,18,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",34477,"No","No","No",25,413724,"yes","part time"
"8299","011",2022,"87686084969122",2,101,12,6279.67900213218,33,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5980,"Yes","Yes","No",45,71760,"yes","full time"
"8300","011",2023,"87686084975323",1,101,12,2399.21211102585,49,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",3409,"No","No","No",42,40908,"yes","full time"
"8301","011",2022,"87686084977722",2,101,12,33771.6161825109,30,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2408,"No","No","No",34,28896,"yes","part time"
"8302","011",2022,"87686086082922",2,101,12,10065.3069422583,35,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",8576,"Yes","Yes","Yes",66,102912,"yes","full time"
"8303","011",2022,"87686086082922",2,102,12,10065.3069422583,30,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",8576,"Yes","Yes","Yes",40,102912,"yes","full time"
"8304","011",2023,"87686090808623",1,101,12,4231.10427912869,48,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7989,"Yes","Yes","Yes",42,95868,"yes","full time"
"8305","011",2023,"87686092516723",1,101,12,5100.32064468221,42,"Some college","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",10459,"No","No","No",40,125508,"yes","full time"
"8306","011",2023,"87686092516723",1,102,12,5100.32064468221,52,"High School or less","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",10459,"Yes","Yes","Yes",50,125508,"yes","full time"
"8307","011",2021,"87686092536921",3,102,12,6115.13586189564,65,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",16929,"Yes","Yes","No",50,203148,"yes","full time"
"8308","011",2021,"87686092556721",3,102,12,11635.3089150942,54,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",39514,"Yes","Yes","Yes",40,474168,"yes","full time"
"8309","011",2021,"87686092556721",3,104,12,17196.9978119531,46,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",21231,"Yes","Yes","Yes",40,254772,"yes","full time"
"8310","011",2023,"87686092595423",1,103,12,5007.27441234604,25,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",27117,"No","No","No",35,325404,"yes","full time"
"8311","011",2023,"87686092908623",1,101,12,3452.19512489344,61,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",4217,"Yes","Yes","No",10,50604,"yes","part time"
"8312","011",2020,"87686092931620",4,101,12,14413.5783948107,29,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1635,"No","No","No",25,19620,"yes","part time"
"8313","011",2023,"87686093251623",1,101,12,4825.15105419312,52,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",14874,"Yes","No","No",40,178488,"yes","full time"
"8314","011",2023,"87686093251623",1,102,12,4825.15105419312,49,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",14874,"Yes","Yes","Yes",40,178488,"yes","full time"
"8315","011",2021,"87686093260221",3,101,12,8441.98370094055,55,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",43398,"Yes","Yes","Yes",45,520776,"yes","full time"
"8316","011",2021,"87686093260221",3,301,12,6244.22287203602,34,"High School or less","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",954,"No","No","No",30,11448,"yes","part time"
"8317","011",2022,"87686093272922",2,101,12,15312.5146500901,27,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",4087,"No","No","No",40,49044,"yes","full time"
"8318","021",2022,"87686093273022",2,101,12,13715.1557024153,42,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6661,"Yes","Yes","Yes",40,79932,"yes","full time"
"8319","011",2021,"87686093295721",3,101,12,6889.1864282427,34,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",22736,"Yes","Yes","Yes",50,272832,"yes","full time"
"8320","011",2022,"87686094503522",2,103,12,5950.16992680489,59,"Some college","Male","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",9033,"Yes","Yes","Yes",40,108396,"yes","full time"
"8321","011",2021,"87686094525821",3,102,12,6218.91454777913,36,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7335,"Yes","Yes","Yes",42,88020,"yes","full time"
"8322","011",2022,"87686094568922",2,101,12,5044.48696468917,55,"High School or less","Male","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3564,"Yes","Yes","Yes",40,42768,"yes","full time"
"8323","011",2020,"87686094573720",4,102,12,5450.29185870582,47,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4038,"No","No","No",1,48456,"yes","part time"
"8324","011",2022,"87686094581122",2,102,12,6790.82384308351,61,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11541,"Yes","Yes","Yes",45,138492,"yes","full time"
"8325","011",2022,"87686094581122",2,103,12,7355.23289516148,34,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11541,"No","No","No",40,138492,"yes","full time"
"8326","011",2023,"87686094594823",1,101,12,2449.5621484503,54,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7577,"Yes","Yes","Yes",36,90924,"yes","full time"
"8327","011",2023,"87686094594823",1,102,12,2449.5621484503,59,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7577,"No","No","No",40,90924,"yes","full time"
"8328","011",2022,"87686096731822",2,101,12,7405.83190565775,59,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7650,"Yes","No","No",50,91800,"yes","full time"
"8329","011",2022,"87686096731822",2,102,12,7405.83190565775,55,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7650,"Yes","No","No",40,91800,"yes","full time"
"8330","011",2022,"87686096766822",2,201,12,3763.2847819688,51,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7535,"No","No","No",50,90420,"yes","full time"
"8331","011",2023,"87686096775123",1,101,12,7518.56861881416,23,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6787,"Yes","Yes","Yes",40,81444,"yes","full time"
"8332","011",2023,"87686096775123",1,102,12,7518.56861881416,24,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6787,"No","No","No",40,81444,"yes","full time"
"8333","011",2021,"87686098223321",3,101,12,6331.11576055377,56,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",11852,"Yes","Yes","Yes",40,142224,"yes","full time"
"8334","011",2023,"87686098231923",1,101,12,2156.23228961619,53,"High School or less","Female","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2769,"No","No","No",40,33228,"yes","full time"
"8335","011",2020,"87686098244720",4,101,12,7820.63559506275,33,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12008,"Yes","Yes","Yes",40,144096,"yes","full time"
"8336","011",2020,"87686098244720",4,102,12,7820.63559506275,33,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",12008,"Yes","Yes","Yes",40,144096,"yes","full time"
"8337","011",2021,"87686098266021",3,102,12,6626.12631476452,29,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",10754,"No","No","No",25,129048,"yes","part time"
"8338","011",2022,"87686098275522",2,102,12,5739.70986543254,22,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2865,"No","No","No",36,34380,"yes","full time"
"8339","011",2022,"87686098275522",2,103,12,5857.28663042827,21,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",50,"No","No","No",10,600,"yes","part time"
"8340","011",2021,"87686098294421",3,102,12,4714.45372636395,63,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",18859,"No","No","No",40,226308,"yes","full time"
"8341","011",2023,"87686098295023",1,102,12,2871.32744584329,44,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8215,"No","No","No",66,98580,"yes","full time"
"8342","011",2023,"87686098297123",1,101,12,3601.34003161299,31,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2433,"No","No","No",40,29196,"yes","full time"
"8343","011",2023,"87686099508123",1,101,12,7622.60164390405,36,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7736,"No","No","No",40,92832,"yes","full time"
